type,time,id,side,size,price,cancSize,execSize,oldId,oldSize,oldPrice
E,0 days 10:10:26.488096854,6075457,0,0.0,290.9,,100.0,,,
E,0 days 10:10:26.492212738,6085489,1,0.0,290.91,,200.0,,,
E,0 days 10:10:31.719244377,6092473,0,0.0,290.93,,200.0,,,
E,0 days 10:10:32.568719766,6094624,0,0.0,290.93,,300.0,,,
E,0 days 10:10:32.568719766,6094629,0,0.0,290.93,,200.0,,,
E,0 days 10:10:34.520189023,6093469,0,0.0,290.92,,100.0,,,
E,0 days 10:10:34.520965290,6099688,1,60.0,290.92,,40.0,,,
E,0 days 10:10:34.520965290,6099726,1,440.0,290.92,,60.0,,,
E,0 days 10:10:49.231731822,6126620,0,0.0,290.93,,100.0,,,
E,0 days 10:10:54.080958222,6134689,0,0.0,290.94,,100.0,,,
E,0 days 10:10:54.085121379,6135225,1,0.0,290.94,,100.0,,,
E,0 days 10:11:07.808058070,6160468,0,0.0,290.89,,100.0,,,
E,0 days 10:11:07.808789283,6166777,1,20.0,290.89,,80.0,,,
E,0 days 10:11:07.808789283,6166778,1,100.0,290.89,,100.0,,,
E,0 days 10:11:07.808789283,6166778,1,80.0,290.89,,20.0,,,
E,0 days 10:11:15.693855533,6179275,1,0.0,290.9,,100.0,,,
E,0 days 10:11:15.693855533,6179285,1,0.0,290.9,,100.0,,,
E,0 days 10:11:22.601618842,6191996,0,198.0,290.92,,2.0,,,
E,0 days 10:11:48.855980285,6231471,1,400.0,290.91,,100.0,,,
E,0 days 10:11:48.877192388,6231917,1,0.0,290.91,,100.0,,,
E,0 days 10:11:49.894110170,6233809,1,0.0,290.91,,400.0,,,
E,0 days 10:11:49.894110170,6233811,1,0.0,290.91,,100.0,,,
E,0 days 10:11:54.690877906,6236254,0,0.0,290.89,,400.0,,,
E,0 days 10:12:29.245396720,6301224,0,0.0,290.9,,100.0,,,
E,0 days 10:12:30.570912544,6303451,0,0.0,290.91,,100.0,,,
E,0 days 10:12:46.919544604,6329153,0,81.0,290.91,,19.0,,,
E,0 days 10:12:46.919544604,6329155,0,171.0,290.91,,29.0,,,
E,0 days 10:12:50.839038683,6324679,0,0.0,290.9,,100.0,,,
E,0 days 10:12:56.413331597,6340873,1,0.0,290.9,,200.0,,,
E,0 days 10:12:56.413331597,6340874,1,0.0,290.9,,100.0,,,
E,0 days 10:13:04.571782273,6354910,0,0.0,290.91,,200.0,,,
E,0 days 10:13:04.571957110,6354917,0,0.0,290.91,,200.0,,,
E,0 days 10:13:26.516281610,6372082,1,0.0,290.94,,100.0,,,
E,0 days 10:13:38.217445161,6390191,0,0.0,290.95,,100.0,,,
E,0 days 10:13:48.029898821,6416699,0,0.0,290.95,,100.0,,,
E,0 days 10:13:48.032331785,6417113,0,200.0,290.95,,100.0,,,
E,0 days 10:13:48.038053699,6417113,0,100.0,290.95,,100.0,,,
E,0 days 10:13:51.399404944,6418787,0,0.0,290.95,,100.0,,,
E,0 days 10:13:56.199439304,6427920,0,0.0,290.96,,100.0,,,
E,0 days 10:13:56.655056101,6430023,1,0.0,290.96,,500.0,,,
E,0 days 10:13:56.655056101,6430024,1,0.0,290.96,,500.0,,,
E,0 days 10:13:56.655056101,6430038,1,0.0,290.96,,100.0,,,
E,0 days 10:14:23.977081322,6475488,0,0.0,291.03,,100.0,,,
E,0 days 10:14:24.221365874,6478210,0,0.0,291.03,,200.0,,,
E,0 days 10:14:26.899377266,6482196,0,0.0,291.02,,100.0,,,
E,0 days 10:15:03.929221689,6554274,1,0.0,291.06,,100.0,,,
E,0 days 10:15:10.468029479,6567532,1,100.0,291.09,,100.0,,,
E,0 days 10:15:10.469841893,6567532,1,69.0,291.09,,31.0,,,
E,0 days 10:15:10.474889079,6567532,1,44.0,291.09,,25.0,,,
E,0 days 10:15:10.482179669,6567532,1,24.0,291.09,,20.0,,,
E,0 days 10:15:10.486659012,6567532,1,7.0,291.09,,17.0,,,
E,0 days 10:15:10.491417382,6567532,1,0.0,291.09,,7.0,,,
E,0 days 10:15:16.589912900,6583046,1,0.0,291.1,,200.0,,,
E,0 days 10:15:32.284945478,6611607,1,71.0,291.09,,29.0,,,
E,0 days 10:15:38.523859137,6612626,0,0.0,291.09,,200.0,,,
E,0 days 10:15:38.523859137,6612630,0,0.0,291.09,,100.0,,,
E,0 days 10:15:39.129107221,6626470,0,0.0,291.08,,200.0,,,
E,0 days 10:15:39.129107221,6626475,0,0.0,291.08,,200.0,,,
E,0 days 10:15:39.129107221,6626467,0,0.0,291.08,,100.0,,,
E,0 days 10:15:40.951065437,6630535,0,0.0,291.08,,100.0,,,
E,0 days 10:15:41.179426471,6630883,0,0.0,291.07,,100.0,,,
E,0 days 10:15:51.037030795,6644097,0,400.0,291.06,,100.0,,,
E,0 days 10:15:51.037030795,6644097,0,300.0,291.06,,100.0,,,
E,0 days 10:16:09.419238992,6681301,0,0.0,291.08,,200.0,,,
E,0 days 10:16:09.419238992,6681299,0,0.0,291.08,,100.0,,,
E,0 days 10:16:09.419238992,6681300,0,0.0,291.08,,100.0,,,
E,0 days 10:16:09.419568170,6681320,0,0.0,291.08,,100.0,,,
E,0 days 10:16:15.144245470,6690581,0,0.0,291.08,,200.0,,,
E,0 days 10:16:15.144245470,6690578,0,0.0,291.08,,100.0,,,
E,0 days 10:16:15.144578641,6690587,0,0.0,291.08,,200.0,,,
E,0 days 10:16:15.284271912,6690840,0,0.0,291.08,,100.0,,,
E,0 days 10:16:15.284509885,6690853,0,0.0,291.08,,200.0,,,
E,0 days 10:16:33.843027959,6718367,1,66.0,291.07,,34.0,,,
E,0 days 10:16:54.853308935,6752141,1,0.0,291.1,,100.0,,,
E,0 days 10:16:54.853308935,6752143,1,0.0,291.1,,100.0,,,
E,0 days 10:16:54.853308935,6753268,1,0.0,291.1,,100.0,,,
E,0 days 10:17:02.253869441,6770454,0,0.0,291.09,,100.0,,,
E,0 days 10:17:12.211326668,6798660,1,0.0,291.08,,100.0,,,
E,0 days 10:17:16.458111241,6803965,1,0.0,291.08,,100.0,,,
E,0 days 10:17:16.585062398,6805532,0,0.0,291.08,,100.0,,,
E,0 days 10:17:17.149082164,6806264,0,0.0,291.08,,100.0,,,
E,0 days 10:17:21.044007995,6811589,0,0.0,291.08,,100.0,,,
E,0 days 10:17:22.947558742,6815863,0,0.0,291.08,,200.0,,,
E,0 days 10:17:22.948858365,6815886,0,0.0,291.08,,100.0,,,
E,0 days 10:17:44.261804773,6855856,0,0.0,291.11,,200.0,,,
E,0 days 10:17:44.261804773,6855855,0,0.0,291.11,,100.0,,,
E,0 days 10:17:44.275958233,6856059,0,0.0,291.11,,100.0,,,
E,0 days 10:17:44.415973681,6856555,0,0.0,291.11,,100.0,,,
E,0 days 10:17:44.671714546,6857167,0,0.0,291.11,,200.0,,,
E,0 days 10:17:44.671714546,6857165,0,0.0,291.11,,100.0,,,
E,0 days 10:17:44.671959600,6857193,0,0.0,291.11,,100.0,,,
E,0 days 10:17:54.352964854,6863583,0,9.0,291.12,,91.0,,,
E,0 days 10:17:54.352999255,6863583,0,0.0,291.12,,9.0,,,
E,0 days 10:17:57.822227433,6883902,0,0.0,291.11,,100.0,,,
E,0 days 10:18:08.936973475,6901221,0,0.0,291.11,,100.0,,,
E,0 days 10:18:28.176902760,6920368,1,1100.0,291.16,,1900.0,,,
E,0 days 10:18:28.176902760,6920368,1,1000.0,291.16,,100.0,,,
E,0 days 10:18:28.176902760,6823150,1,0.0,291.16,,100.0,,,
E,0 days 10:18:28.176902760,6920523,1,5.0,291.16,,95.0,,,
E,0 days 10:18:52.583915549,6980250,0,0.0,291.17,,100.0,,,
E,0 days 10:18:53.388827155,6985124,0,0.0,291.16,,100.0,,,
E,0 days 10:18:57.976371464,6998482,1,1.0,291.16,,99.0,,,
E,0 days 10:18:57.977029967,6998482,1,0.0,291.16,,1.0,,,
E,0 days 10:19:13.452432212,7034399,1,0.0,291.16,,200.0,,,
E,0 days 10:19:13.452432212,7034512,1,0.0,291.16,,100.0,,,
E,0 days 10:19:13.859416229,7034688,0,0.0,291.15,,100.0,,,
E,0 days 10:19:19.733733803,7046309,1,40.0,291.17,,60.0,,,
E,0 days 10:19:19.734871867,7046309,1,0.0,291.17,,40.0,,,
E,0 days 10:19:21.795400756,7049950,0,0.0,291.17,,100.0,,,
E,0 days 10:19:21.795400756,7051530,0,0.0,291.17,,100.0,,,
E,0 days 10:19:28.782175309,7062869,1,0.0,291.18,,100.0,,,
E,0 days 10:19:28.995655366,7062864,1,0.0,291.19,,500.0,,,
E,0 days 10:19:28.995655366,7050359,1,0.0,291.19,,100.0,,,
E,0 days 10:19:31.529364668,7070304,1,0.0,291.21,,100.0,,,
E,0 days 10:19:31.529848704,7070759,0,0.0,291.21,,400.0,,,
E,0 days 10:19:31.529848704,7070752,0,0.0,291.21,,100.0,,,
E,0 days 10:19:31.530188860,7070787,0,0.0,291.21,,100.0,,,
E,0 days 10:19:44.485284923,7090807,0,0.0,291.21,,400.0,,,
E,0 days 10:19:49.556898387,7098373,1,430.0,291.21,,70.0,,,
E,0 days 10:19:51.940650483,7102420,1,0.0,291.22,,100.0,,,
E,0 days 10:20:05.289109514,7123682,0,0.0,291.22,,100.0,,,
E,0 days 10:20:05.289109514,7103211,0,0.0,291.21,,300.0,,,
E,0 days 10:20:05.289109514,7119833,0,0.0,291.21,,100.0,,,
E,0 days 10:20:05.289109514,7120493,0,0.0,291.21,,100.0,,,
E,0 days 10:20:05.289109514,7123394,0,0.0,291.21,,100.0,,,
E,0 days 10:20:05.707391158,7126322,1,0.0,291.21,,100.0,,,
E,0 days 10:20:06.310858634,7128268,1,0.0,291.21,,100.0,,,
E,0 days 10:20:06.310858634,7128440,1,0.0,291.21,,100.0,,,
E,0 days 10:20:13.098331162,7137674,0,0.0,291.23,,100.0,,,
E,0 days 10:20:13.098331162,7139744,0,0.0,291.23,,100.0,,,
E,0 days 10:20:13.098368345,7133956,0,0.0,291.22,,100.0,,,
E,0 days 10:20:13.098368345,7137356,0,0.0,291.22,,100.0,,,
E,0 days 10:20:18.185999486,7147175,0,0.0,291.22,,100.0,,,
E,0 days 10:20:50.037481861,7206850,0,0.0,291.19,,600.0,,,
E,0 days 10:20:50.037481861,7205746,0,0.0,291.19,,100.0,,,
E,0 days 10:20:56.065405746,7219941,0,0.0,291.18,,100.0,,,
E,0 days 10:20:56.417336000,7220558,1,0.0,291.18,,100.0,,,
E,0 days 10:21:01.642318583,7229100,0,0.0,291.17,,100.0,,,
E,0 days 10:21:08.361168376,7240806,0,0.0,291.18,,200.0,,,
E,0 days 10:21:08.361168376,7240807,0,0.0,291.18,,200.0,,,
E,0 days 10:21:08.361168376,7240805,0,0.0,291.18,,100.0,,,
E,0 days 10:21:08.362052339,7240819,0,84.0,291.18,,16.0,,,
E,0 days 10:21:10.213639236,7231738,0,0.0,291.16,,100.0,,,
E,0 days 10:21:10.214366479,7245287,0,0.0,291.16,,100.0,,,
E,0 days 10:21:10.215746446,7245452,0,0.0,291.16,,100.0,,,
E,0 days 10:21:10.215923132,7245465,0,0.0,291.16,,100.0,,,
E,0 days 10:21:49.102857308,7316091,1,0.0,291.13,,200.0,,,
E,0 days 10:21:49.102857308,7316090,1,0.0,291.13,,100.0,,,
E,0 days 10:22:00.137003405,7328352,0,46.0,291.13,,54.0,,,
E,0 days 10:22:03.310328428,7338009,0,12.0,291.15,,88.0,,,
E,0 days 10:22:03.420934761,7338009,0,0.0,291.15,,12.0,,,
E,0 days 10:22:09.211654184,7349692,1,0.0,291.14,,100.0,,,
E,0 days 10:22:11.919130882,7347924,0,61.0,291.13,,39.0,,,
E,0 days 10:22:13.487687654,7347924,0,0.0,291.13,,61.0,,,
E,0 days 10:22:16.384290755,7360799,1,0.0,291.13,,100.0,,,
E,0 days 10:22:24.135454585,7374187,1,302.0,291.12,,98.0,,,
E,0 days 10:22:24.189027533,7374187,1,202.0,291.12,,100.0,,,
E,0 days 10:22:24.189027533,7374187,1,102.0,291.12,,100.0,,,
E,0 days 10:22:46.763727592,7423849,1,193.0,291.1,,7.0,,,
E,0 days 10:22:53.038458858,7435752,0,0.0,291.1,,100.0,,,
E,0 days 10:22:53.038458858,7436195,0,0.0,291.1,,100.0,,,
E,0 days 10:22:59.828718079,7444324,1,0.0,291.1,,100.0,,,
E,0 days 10:23:34.300641745,7506507,0,0.0,291.13,,100.0,,,
E,0 days 10:23:34.300641745,7506516,0,23.0,291.13,,77.0,,,
E,0 days 10:23:34.300686024,7506516,0,0.0,291.13,,23.0,,,
E,0 days 10:23:36.090707131,7510421,1,60.0,291.12,,40.0,,,
E,0 days 10:23:36.090707131,7510424,1,240.0,291.12,,60.0,,,
E,0 days 10:23:37.885758517,7514392,1,193.0,291.11,,7.0,,,
E,0 days 10:23:37.885780148,7514392,1,0.0,291.11,,193.0,,,
E,0 days 10:24:05.067881995,7539929,0,0.0,291.1,,100.0,,,
E,0 days 10:24:05.107572906,7556108,0,94.0,291.09,,6.0,,,
E,0 days 10:24:05.107639456,7556108,0,0.0,291.09,,94.0,,,
E,0 days 10:24:13.491398408,7578006,0,0.0,291.12,,200.0,,,
E,0 days 10:24:19.989266994,7582356,1,0.0,291.11,,100.0,,,
E,0 days 10:24:42.797074746,7632166,0,0.0,291.07,,100.0,,,
E,0 days 10:25:03.843112040,7669426,0,0.0,291.08,,200.0,,,
E,0 days 10:25:03.843112040,7669422,0,0.0,291.08,,100.0,,,
E,0 days 10:25:24.509991373,7702236,0,95.0,291.08,,5.0,,,
E,0 days 10:25:24.510054497,7702236,0,0.0,291.08,,95.0,,,
E,0 days 10:25:28.241136177,7711308,0,0.0,291.08,,100.0,,,
E,0 days 10:25:28.241136177,7711597,0,0.0,291.08,,100.0,,,
E,0 days 10:25:46.373036412,7737105,0,0.0,291.07,,200.0,,,
E,0 days 10:25:46.373036412,7737106,0,0.0,291.07,,100.0,,,
E,0 days 10:26:02.816455861,7764279,0,0.0,291.05,,100.0,,,
E,0 days 10:26:02.843017675,7764481,0,0.0,291.05,,100.0,,,
E,0 days 10:26:19.421896022,7788464,1,0.0,291.08,,100.0,,,
E,0 days 10:26:38.190574629,7816181,1,0.0,291.1,,100.0,,,
E,0 days 10:27:03.168922679,7856828,1,0.0,291.08,,100.0,,,
E,0 days 10:27:29.967575672,7900127,1,0.0,291.1,,500.0,,,
E,0 days 10:27:29.967575672,7900109,1,0.0,291.1,,100.0,,,
E,0 days 10:27:34.224886353,7912077,1,0.0,291.1,,500.0,,,
E,0 days 10:27:34.224886353,7912078,1,0.0,291.1,,100.0,,,
E,0 days 10:27:34.224886353,7912442,1,0.0,291.1,,100.0,,,
E,0 days 10:27:34.227441773,7912534,1,0.0,291.1,,500.0,,,
E,0 days 10:27:37.021797010,7915137,0,0.0,291.1,,100.0,,,
E,0 days 10:27:37.021797010,7905749,0,0.0,291.09,,100.0,,,
E,0 days 10:27:37.022019834,7915928,0,0.0,291.09,,500.0,,,
E,0 days 10:27:37.022019834,7915910,0,0.0,291.09,,100.0,,,
E,0 days 10:27:37.022019834,7915932,0,0.0,291.09,,100.0,,,
E,0 days 10:27:37.022090812,7915955,0,0.0,291.09,,100.0,,,
E,0 days 10:27:38.355405854,7918740,1,0.0,291.09,,200.0,,,
E,0 days 10:27:41.546069448,7770796,0,0.0,291.06,,100.0,,,
E,0 days 10:27:57.776119120,7943630,0,0.0,291.06,,100.0,,,
E,0 days 10:28:38.077810574,8011185,1,0.0,291.06,,400.0,,,
E,0 days 10:28:38.077810574,8010321,1,0.0,291.06,,200.0,,,
E,0 days 10:28:38.077810574,8010322,1,0.0,291.06,,100.0,,,
E,0 days 10:28:38.077810574,8011017,1,0.0,291.06,,100.0,,,
E,0 days 10:28:38.094706252,8014418,0,0.0,291.06,,100.0,,,
E,0 days 10:28:38.104588486,8014671,0,0.0,291.06,,200.0,,,
E,0 days 10:28:38.104588486,8014669,0,0.0,291.06,,100.0,,,
E,0 days 10:28:38.109014619,8014679,1,0.0,291.07,,500.0,,,
E,0 days 10:28:38.109014619,8014682,1,0.0,291.07,,500.0,,,
E,0 days 10:28:38.109014619,8014676,1,0.0,291.07,,400.0,,,
E,0 days 10:28:38.109014619,7995954,1,0.0,291.07,,100.0,,,
E,0 days 10:28:38.109014619,8014677,1,0.0,291.07,,100.0,,,
E,0 days 10:28:38.109014619,8014680,1,0.0,291.07,,100.0,,,
E,0 days 10:28:38.109149461,8014735,0,0.0,291.06,,200.0,,,
E,0 days 10:28:38.109149461,8014731,0,0.0,291.06,,100.0,,,
E,0 days 10:28:38.109471389,8014741,0,0.0,291.06,,100.0,,,
E,0 days 10:28:38.112947120,8014755,1,100.0,291.07,,200.0,,,
E,0 days 10:28:38.112947120,8014755,1,0.0,291.07,,100.0,,,
E,0 days 10:28:38.118470533,8014883,1,0.0,291.07,,500.0,,,
E,0 days 10:28:38.118470533,8014880,1,0.0,291.07,,100.0,,,
E,0 days 10:28:38.118470533,8014882,1,0.0,291.07,,100.0,,,
E,0 days 10:28:38.127649047,8014950,1,0.0,291.07,,500.0,,,
E,0 days 10:28:38.127649047,8015080,1,0.0,291.07,,100.0,,,
E,0 days 10:28:38.136152078,7995302,1,0.0,291.08,,500.0,,,
E,0 days 10:28:38.136152078,8014884,1,0.0,291.08,,400.0,,,
E,0 days 10:28:38.136152078,7925537,1,0.0,291.08,,100.0,,,
E,0 days 10:28:38.136152078,7944161,1,0.0,291.08,,100.0,,,
E,0 days 10:28:38.136152078,8014716,1,0.0,291.08,,100.0,,,
E,0 days 10:28:38.136152078,8015145,1,0.0,291.08,,100.0,,,
E,0 days 10:28:38.136268932,8015263,0,0.0,291.07,,100.0,,,
E,0 days 10:28:38.136517742,8015275,0,0.0,291.07,,100.0,,,
E,0 days 10:28:38.136655665,8015282,0,0.0,291.07,,200.0,,,
E,0 days 10:28:38.137332158,8015308,0,0.0,291.07,,200.0,,,
E,0 days 10:28:38.139937119,8015377,1,400.0,291.08,,100.0,,,
E,0 days 10:28:38.142797469,8015377,1,300.0,291.08,,100.0,,,
E,0 days 10:28:38.142797469,8015377,1,200.0,291.08,,100.0,,,
E,0 days 10:28:38.144983478,8015377,1,100.0,291.08,,100.0,,,
E,0 days 10:28:38.144983478,8015377,1,0.0,291.08,,100.0,,,
E,0 days 10:28:38.144983478,8015272,1,0.0,291.08,,100.0,,,
E,0 days 10:28:38.154813526,8015383,1,0.0,291.08,,100.0,,,
E,0 days 10:28:38.154813526,8015617,1,0.0,291.08,,100.0,,,
E,0 days 10:28:38.175904627,8015296,1,0.0,291.09,,400.0,,,
E,0 days 10:28:38.175904627,7922141,1,0.0,291.09,,100.0,,,
E,0 days 10:28:38.175904627,7924969,1,0.0,291.09,,100.0,,,
E,0 days 10:28:38.175904627,8015294,1,0.0,291.09,,100.0,,,
E,0 days 10:28:38.178465360,8015925,1,100.0,291.09,,100.0,,,
E,0 days 10:28:38.178465360,8015925,1,0.0,291.09,,100.0,,,
E,0 days 10:28:38.184534033,8016027,1,0.0,291.09,,100.0,,,
E,0 days 10:28:38.191059199,8016193,1,0.0,291.09,,100.0,,,
E,0 days 10:28:38.194327799,8016290,1,0.0,291.09,,100.0,,,
E,0 days 10:28:38.197283222,8016319,1,0.0,291.09,,100.0,,,
E,0 days 10:28:44.637598668,8029438,0,0.0,291.07,,100.0,,,
E,0 days 10:28:53.751097880,8041684,0,0.0,291.08,,200.0,,,
E,0 days 10:28:53.751286435,8041693,0,0.0,291.08,,200.0,,,
E,0 days 10:28:55.001459761,8043356,0,0.0,291.08,,100.0,,,
E,0 days 10:29:04.612860145,8056199,0,0.0,291.08,,100.0,,,
E,0 days 10:29:04.646021148,8056269,0,0.0,291.08,,100.0,,,
E,0 days 10:29:17.297390988,8074716,0,0.0,291.06,,100.0,,,
E,0 days 10:29:25.418937396,8087630,1,300.0,291.08,,100.0,,,
E,0 days 10:29:26.049996340,8090154,0,0.0,291.07,,100.0,,,
E,0 days 10:29:26.049996340,8090920,0,0.0,291.07,,100.0,,,
E,0 days 10:29:41.307797243,8108577,0,0.0,291.05,,100.0,,,
E,0 days 10:29:42.417153971,8114876,0,0.0,291.05,,100.0,,,
E,0 days 10:30:10.870039137,8160900,0,0.0,291.09,,100.0,,,
E,0 days 10:30:10.882207272,8160974,0,0.0,291.09,,100.0,,,
E,0 days 10:30:30.231110843,8194831,1,0.0,291.1,,100.0,,,
E,0 days 10:30:47.487451053,8219082,0,100.0,291.06,,400.0,,,
E,0 days 10:30:47.487451053,8219116,0,100.0,291.06,,400.0,,,
E,0 days 10:30:47.487451053,8219082,0,0.0,291.06,,100.0,,,
E,0 days 10:30:47.517968394,8219610,1,0.0,291.06,,100.0,,,
E,0 days 10:31:00.653774722,8222215,1,0.0,291.06,,500.0,,,
E,0 days 10:31:00.653774722,8220815,1,0.0,291.06,,300.0,,,
E,0 days 10:31:07.905075849,8252783,0,0.0,291.03,,100.0,,,
E,0 days 10:31:12.992145091,8257876,0,0.0,291.01,,400.0,,,
E,0 days 10:31:12.992145091,8257855,0,0.0,291.01,,100.0,,,
E,0 days 10:31:12.995624252,7141168,0,0.0,291.0,,100.0,,,
E,0 days 10:31:17.944534159,8272680,0,0.0,290.97,,100.0,,,
E,0 days 10:31:18.014014245,8273057,0,0.0,290.96,,100.0,,,
E,0 days 10:31:18.796734738,8275707,0,0.0,290.95,,100.0,,,
E,0 days 10:31:27.690201655,8286871,0,0.0,290.94,,100.0,,,
E,0 days 10:31:27.690201655,8287274,0,0.0,290.94,,100.0,,,
E,0 days 10:31:27.690302756,8289925,0,0.0,290.94,,400.0,,,
E,0 days 10:31:27.690327280,8289927,0,0.0,290.94,,500.0,,,
E,0 days 10:31:58.530939257,8316949,0,0.0,290.94,,100.0,,,
E,0 days 10:31:58.530939257,8317379,0,400.0,290.94,,100.0,,,
E,0 days 10:31:58.530939257,8317582,0,426.0,290.94,,74.0,,,
E,0 days 10:31:58.535201989,8317582,0,0.0,290.94,,426.0,,,
E,0 days 10:31:58.535201989,8317379,0,0.0,290.94,,400.0,,,
E,0 days 10:31:58.535201989,8325549,0,0.0,290.94,,100.0,,,
E,0 days 10:31:58.535201989,8325567,0,0.0,290.94,,100.0,,,
E,0 days 10:32:37.759848528,8387984,0,0.0,290.92,,100.0,,,
E,0 days 10:32:48.236400016,8407649,0,0.0,290.98,,100.0,,,
E,0 days 10:32:48.357793140,8407946,0,0.0,290.98,,200.0,,,
E,0 days 10:32:48.362073761,8407976,0,0.0,290.98,,100.0,,,
E,0 days 10:32:48.367289506,8407997,0,0.0,290.98,,100.0,,,
E,0 days 10:32:50.999466455,8411190,0,0.0,290.99,,100.0,,,
E,0 days 10:32:50.999466455,8411531,0,2800.0,290.99,,200.0,,,
E,0 days 10:32:50.999466455,8411531,0,2713.0,290.99,,87.0,,,
E,0 days 10:32:54.456417975,8408483,1,0.0,291.01,,100.0,,,
E,0 days 10:32:56.422029099,8422313,0,0.0,291.01,,200.0,,,
E,0 days 10:33:03.740431207,8427062,0,0.0,291.02,,100.0,,,
E,0 days 10:33:30.398559137,8480088,0,43.0,291.05,,7.0,,,
E,0 days 10:33:40.295315508,8500632,0,64.0,291.1,,36.0,,,
E,0 days 10:33:40.295315508,8500644,0,344.0,291.1,,56.0,,,
E,0 days 10:33:41.600420442,8506136,1,56.0,291.12,,44.0,,,
E,0 days 10:33:41.600420442,8506137,1,134.0,291.12,,66.0,,,
E,0 days 10:33:46.508424250,8516834,0,0.0,291.13,,100.0,,,
E,0 days 10:33:46.544493501,8518214,1,0.0,291.14,,100.0,,,
E,0 days 10:33:58.941081588,8551038,0,0.0,291.19,,100.0,,,
E,0 days 10:34:01.638887284,8558643,0,0.0,291.2,,100.0,,,
E,0 days 10:34:02.843570895,8561446,1,0.0,291.2,,100.0,,,
E,0 days 10:34:06.292454415,8565898,0,0.0,291.2,,200.0,,,
E,0 days 10:34:06.292454415,8563982,0,0.0,291.2,,100.0,,,
E,0 days 10:34:13.141403934,8564903,1,0.0,291.21,,100.0,,,
E,0 days 10:34:13.141403934,8569217,1,0.0,291.21,,100.0,,,
E,0 days 10:34:13.142106295,8558982,1,44.0,291.22,,56.0,,,
E,0 days 10:34:20.515471037,8596744,1,44.0,291.22,,56.0,,,
E,0 days 10:34:20.515605425,8596744,1,1.0,291.22,,43.0,,,
E,0 days 10:34:20.515617425,8596744,1,0.0,291.22,,1.0,,,
E,0 days 10:35:01.503628524,8665332,0,0.0,291.26,,100.0,,,
E,0 days 10:35:01.503628524,8673329,0,0.0,291.26,,100.0,,,
E,0 days 10:35:05.882249997,8679617,0,0.0,291.25,,100.0,,,
E,0 days 10:35:28.110764212,8724086,0,0.0,291.28,,100.0,,,
E,0 days 10:35:31.109071084,8734274,1,0.0,291.28,,100.0,,,
E,0 days 10:35:35.532215006,8743744,1,0.0,291.31,,100.0,,,
E,0 days 10:35:36.048352091,8745295,1,88.0,291.32,,12.0,,,
E,0 days 10:35:36.090363966,8744546,0,53.0,291.31,,47.0,,,
E,0 days 10:35:41.623320838,8756561,0,28.0,291.32,,72.0,,,
E,0 days 10:35:42.321926981,8758639,1,0.0,291.33,,100.0,,,
E,0 days 10:35:42.355022540,8758831,1,0.0,291.33,,100.0,,,
E,0 days 10:35:44.393619701,8765758,1,0.0,291.32,,100.0,,,
E,0 days 10:35:48.929793888,8780897,1,0.0,291.34,,200.0,,,
E,0 days 10:35:48.929793888,8740354,1,0.0,291.35,,100.0,,,
E,0 days 10:35:48.929793888,8777967,1,0.0,291.35,,100.0,,,
E,0 days 10:35:52.028638201,8792099,1,0.0,291.36,,100.0,,,
E,0 days 10:35:57.928361682,8807202,0,0.0,291.35,,100.0,,,
E,0 days 10:35:57.928361682,8807293,0,0.0,291.35,,100.0,,,
E,0 days 10:36:08.536062676,8829601,0,0.0,291.3,,200.0,,,
E,0 days 10:36:13.594647256,8835526,1,0.0,291.31,,500.0,,,
E,0 days 10:36:13.594647256,8837457,1,0.0,291.31,,500.0,,,
E,0 days 10:36:13.594647256,8834586,1,0.0,291.31,,100.0,,,
E,0 days 10:36:13.594647256,8837262,1,0.0,291.31,,100.0,,,
E,0 days 10:36:13.594909448,8837488,1,397.0,291.31,,3.0,,,
E,0 days 10:36:13.594934093,8837488,1,0.0,291.31,,397.0,,,
E,0 days 10:36:13.607286232,8838350,0,0.0,291.31,,500.0,,,
E,0 days 10:36:13.607286232,8838346,0,0.0,291.31,,200.0,,,
E,0 days 10:36:13.607286232,8838345,0,0.0,291.31,,100.0,,,
E,0 days 10:36:13.623441546,8839275,1,200.0,291.31,,200.0,,,
E,0 days 10:36:13.623441546,8839275,1,110.0,291.31,,90.0,,,
E,0 days 10:36:16.693195126,8844344,1,0.0,291.31,,100.0,,,
E,0 days 10:37:04.207139965,8913955,0,0.0,291.3,,100.0,,,
E,0 days 10:37:04.207387883,8808793,0,0.0,291.29,,100.0,,,
E,0 days 10:37:04.878205968,8918898,1,0.0,291.29,,100.0,,,
E,0 days 10:37:04.878205968,8919022,1,0.0,291.29,,100.0,,,
E,0 days 10:37:04.878205968,8918407,1,200.0,291.3,,2800.0,,,
E,0 days 10:37:04.878205968,8918407,1,100.0,291.3,,100.0,,,
E,0 days 10:37:04.878205968,8915692,1,0.0,291.3,,100.0,,,
E,0 days 10:37:04.878205968,8918403,1,0.0,291.3,,100.0,,,
E,0 days 10:37:07.159048091,8921570,0,0.0,291.28,,100.0,,,
E,0 days 10:37:23.281870665,8950065,1,0.0,291.3,,3000.0,,,
E,0 days 10:37:23.281870665,8949766,1,0.0,291.3,,100.0,,,
E,0 days 10:37:23.684054217,8954915,0,0.0,291.29,,100.0,,,
E,0 days 10:37:23.684054217,8955313,0,0.0,291.29,,100.0,,,
E,0 days 10:37:25.826083891,8822852,0,0.0,291.26,,100.0,,,
